user_id,group,satisfaction_score
user_007417,treatment,79.98
user_007418,treatment,53.44
user_007419,treatment,78.24
user_007420,treatment,81.18
user_007421,treatment,73.09
user_007422,treatment,76.44
user_007423,treatment,79.58
user_007424,treatment,86.76
user_007425,treatment,57.51
user_007426,treatment,74.15
user_007427,treatment,96.05
user_007428,treatment,94.91
user_007429,treatment,87.84
user_007430,treatment,83.91
user_007431,treatment,97.88
user_007432,treatment,101.17
user_007433,treatment,75.59
user_007434,treatment,65.08
user_007435,treatment,73.82
user_007436,treatment,115.91
user_007437,treatment,57.58
user_007438,treatment,71.32
user_007439,treatment,59.54
user_007440,treatment,78.76
user_007441,treatment,62.17
user_007442,treatment,75.84
user_007443,treatment,52.82
user_007444,treatment,84.92
user_007445,treatment,92.48
user_007446,treatment,72.4
user_007447,treatment,75.51
user_007448,treatment,75.16
user_007449,treatment,79.46
user_007450,treatment,76.72
user_007451,treatment,86.8
user_007452,treatment,92.61
user_007453,treatment,67.02
user_007454,treatment,73.33
user_007455,treatment,88.47
user_007456,treatment,59.43
user_007457,treatment,52.57
user_007458,treatment,80.03
user_007459,treatment,83.4
user_007460,treatment,68.17
user_007461,treatment,69.97
user_007462,treatment,67.7
user_007463,treatment,66.36
user_007464,treatment,85.87
user_007465,treatment,62.44
user_007466,treatment,73.88
user_007467,treatment,65.88
user_007468,treatment,59.01
user_007469,treatment,88.08
user_007470,treatment,70.7
user_007471,treatment,79.56
user_007472,treatment,58.35
user_007473,treatment,67.93
user_007474,treatment,86.65
user_007475,treatment,109.54
user_007476,treatment,52.5
user_007477,treatment,74.69
user_007478,treatment,82.35
user_007479,treatment,69.5
user_007480,treatment,87.82
user_007481,treatment,66.37
user_007482,treatment,79.12
user_007483,treatment,70.67
user_007484,treatment,92.44
user_007485,treatment,68.75
user_007486,treatment,72.8
user_007487,treatment,89.02
user_007488,treatment,64.35
user_007489,treatment,78.06
user_007490,treatment,54.42
user_007491,treatment,63.6
user_007492,treatment,81.98
user_007493,treatment,64.82
user_007494,treatment,70.39
user_007495,treatment,83.36
user_007496,treatment,69.96
user_007497,treatment,87.49
user_007498,treatment,79.9
user_007499,treatment,82.65
user_007500,treatment,92.71
user_007501,treatment,81.2
user_007502,treatment,96.44
user_007503,treatment,88.59
user_007504,treatment,70.66
user_007505,treatment,93.36
user_007506,treatment,80.5
user_007507,treatment,72.27
user_007508,treatment,80.68
user_007509,treatment,91.1
user_007510,treatment,82.89
user_007511,treatment,99.98
user_007512,treatment,90.78
user_007513,treatment,83.74
user_007514,treatment,64.37
user_007515,treatment,74.95
user_007516,treatment,78.1
user_007517,treatment,85.91
user_007518,treatment,85.17
user_007519,treatment,79.32
user_007520,treatment,78.7
user_007521,treatment,86.21
user_007522,treatment,66.47
user_007523,treatment,98.39
user_007524,treatment,51.61
user_007525,treatment,95.39
user_007526,treatment,76.64
user_007527,treatment,89.73
user_007528,treatment,81.75
user_007529,treatment,81.53
user_007530,treatment,84.13
user_007531,treatment,87.31
user_007532,treatment,73.09
user_007533,treatment,90.13
user_007534,treatment,63.64
user_007535,treatment,77.13
user_007536,treatment,87.65
user_007537,treatment,89.64
user_007538,treatment,82.96
user_007539,treatment,72.28
user_007540,treatment,88.41
user_007541,treatment,68.83
user_007542,treatment,99.09
user_007543,treatment,76.14
user_007544,treatment,57.95
user_007545,treatment,62.27
user_007546,treatment,77.75
user_007547,treatment,78.95
user_007548,treatment,101.82
user_007549,treatment,64.22
user_007550,treatment,77.69
user_007551,treatment,63.96
user_007552,treatment,71.04
user_007553,treatment,98.25
user_007554,treatment,63.0
user_007555,treatment,84.54
user_007556,treatment,82.11
user_007557,treatment,76.9
user_007558,treatment,83.69
user_007559,treatment,62.7
user_007560,treatment,97.9
user_007561,treatment,101.26
user_007562,treatment,77.79
user_007563,treatment,107.49
user_007564,treatment,72.21
user_007565,treatment,82.21
user_007566,treatment,95.1
user_007567,treatment,71.46
user_007568,treatment,59.93
user_007569,treatment,57.05
user_007570,treatment,102.96
user_007571,treatment,70.59
user_007572,treatment,74.88
user_007573,treatment,63.29
user_007574,treatment,89.05
user_007575,treatment,67.43
user_007576,treatment,71.06
user_007577,treatment,80.94
user_007578,treatment,63.9
user_007579,treatment,74.97
user_007580,treatment,94.73
user_007581,treatment,82.55
user_007582,treatment,78.83
user_007583,treatment,79.89
user_007584,treatment,72.34
user_007585,treatment,102.15
user_007586,treatment,67.05
user_007587,treatment,79.84
user_007588,treatment,78.64
user_007589,treatment,89.81
user_007590,treatment,90.99
user_007591,treatment,76.8
user_007592,treatment,80.83
user_007593,treatment,81.31
user_007594,treatment,48.8
user_007595,treatment,57.34
user_007596,treatment,69.64
user_007597,treatment,70.18
user_007598,treatment,62.21
user_007599,treatment,86.57
user_007600,treatment,77.23
user_007601,treatment,74.52
user_007602,treatment,61.5
user_007603,treatment,76.64
user_007604,treatment,44.37
user_007605,treatment,75.16
user_007606,treatment,77.99
user_007607,treatment,80.22
user_007608,treatment,57.65
user_007609,treatment,80.01
user_007610,treatment,64.18
user_007611,treatment,67.04
user_007612,treatment,86.17
user_007613,treatment,102.38
user_007614,treatment,77.84
user_007615,treatment,66.99
user_007616,treatment,79.56
user_007617,treatment,88.94
user_007618,treatment,84.96
user_007619,treatment,111.49
user_007620,treatment,68.26
user_007621,treatment,80.35
user_007622,treatment,96.56
user_007623,treatment,95.78
user_007624,treatment,52.82
user_007625,treatment,77.16
user_007626,treatment,95.76
user_007627,treatment,113.33
user_007628,treatment,86.0
user_007629,treatment,72.6
user_007630,treatment,64.58
user_007631,treatment,104.93
user_007632,treatment,86.31
user_007633,treatment,66.6
user_007634,treatment,74.66
user_007635,treatment,81.08
user_007636,treatment,84.0
user_007637,treatment,65.95
user_007638,treatment,69.52
user_007639,treatment,56.54
user_007640,treatment,90.2
user_007641,treatment,72.93
user_007642,treatment,83.03
user_007643,treatment,94.98
user_007644,treatment,79.95
user_007645,treatment,75.79
user_007646,treatment,79.62
user_007647,treatment,77.99
user_007648,treatment,92.78
user_007649,treatment,81.09
user_007650,treatment,70.39
user_007651,treatment,90.3
user_007652,treatment,92.58
user_007653,treatment,60.47
user_007654,treatment,96.36
user_007655,treatment,81.76
user_007656,treatment,80.74
user_007657,treatment,89.78
user_007658,treatment,70.11
user_007659,treatment,89.13
user_007660,treatment,72.49
user_007661,treatment,58.76
user_007662,treatment,64.73
user_007663,treatment,84.29
user_007664,treatment,65.38
user_007665,treatment,97.33
user_007666,treatment,92.07
user_007667,treatment,93.87
user_007668,treatment,78.76
user_007669,treatment,80.42
user_007670,treatment,62.28
user_007671,treatment,89.65
user_007672,treatment,81.95
user_007673,treatment,84.29
user_007674,treatment,98.3
user_007675,treatment,69.63
user_007676,treatment,75.62
user_007677,treatment,81.28
user_007678,treatment,65.51
user_007679,treatment,74.86
user_007680,treatment,83.36
user_007681,treatment,73.13
user_007682,treatment,93.56
user_007683,treatment,58.31
user_007684,treatment,91.23
user_007685,treatment,85.46
user_007686,treatment,70.09
user_007687,treatment,65.64
user_007688,treatment,51.2
user_007689,treatment,67.26
user_007690,treatment,90.29
user_007691,treatment,76.5
user_007692,treatment,91.74
user_007693,treatment,69.45
user_007694,treatment,86.04
user_007695,treatment,68.23
user_007696,treatment,65.13
user_007697,treatment,75.86
user_007698,treatment,68.89
user_007699,treatment,57.91
user_007700,treatment,74.92
user_007701,treatment,78.53
user_007702,treatment,93.05
user_007703,treatment,88.91
user_007704,treatment,92.45
user_007705,treatment,86.2
user_007706,treatment,81.36
user_007707,treatment,61.84
user_007708,treatment,79.07
user_007709,treatment,84.66
user_007710,treatment,95.42
user_007711,treatment,85.78
user_007712,treatment,92.7
user_007713,treatment,64.3
user_007714,treatment,73.12
user_007715,treatment,82.57
user_007716,treatment,91.71
user_007717,treatment,75.38
user_007718,treatment,76.17
user_007719,treatment,85.79
user_007720,treatment,63.13
user_007721,treatment,97.29
user_007722,treatment,66.21
user_007723,treatment,53.22
user_007724,treatment,77.33
user_007725,treatment,98.43
user_007726,treatment,84.53
user_007727,treatment,86.59
user_007728,treatment,77.72
user_007729,treatment,75.3
user_007730,treatment,57.89
user_007731,treatment,48.96
user_007732,treatment,79.65
user_007733,treatment,93.61
user_007734,treatment,81.5
user_007735,treatment,84.99
user_007736,treatment,97.0
user_007737,treatment,81.31
user_007738,treatment,75.67
user_007739,treatment,66.97
user_007740,treatment,102.48
user_007741,treatment,83.78
user_007742,treatment,65.4
user_007743,treatment,62.56
user_007744,treatment,92.86
user_007745,treatment,64.23
user_007746,treatment,100.37
user_007747,treatment,42.74
user_007748,treatment,94.98
user_007749,treatment,83.29
user_007750,treatment,78.68
user_007751,treatment,75.01
user_007752,treatment,100.83
user_007753,treatment,86.04
user_007754,treatment,65.91
user_007755,treatment,55.71
user_007756,treatment,79.42
user_007757,treatment,77.19
user_007758,treatment,58.2
user_007759,treatment,76.51
user_007760,treatment,70.03
user_007761,treatment,77.32
user_007762,treatment,86.27
user_007763,treatment,95.86
user_007764,treatment,88.56
user_007765,treatment,68.18
user_007766,treatment,81.81
user_007767,treatment,77.99
user_007768,treatment,60.55
user_007769,treatment,82.18
user_007770,treatment,100.41
user_007771,treatment,77.61
user_007772,treatment,57.27
user_007773,treatment,77.58
user_007774,treatment,62.03
user_007775,treatment,88.0
user_007776,treatment,83.76
user_007777,treatment,75.06
user_007778,treatment,73.06
user_007779,treatment,74.55
user_007780,treatment,77.3
user_007781,treatment,67.55
user_007782,treatment,59.85
user_007783,treatment,91.43
user_007784,treatment,72.38
user_007785,treatment,79.29
user_007786,treatment,80.77
user_007787,treatment,81.23
user_007788,treatment,62.53
user_007789,treatment,56.25
user_007790,treatment,69.84
user_007791,treatment,82.15
user_007792,treatment,68.1
user_007793,treatment,72.76
user_007794,treatment,103.79
user_007795,treatment,54.13
user_007796,treatment,67.76
user_007797,treatment,100.91
user_007798,treatment,76.64
user_007799,treatment,68.38
user_007800,treatment,91.81
user_007801,treatment,77.89
user_007802,treatment,72.85
user_007803,treatment,79.6
user_007804,treatment,68.97
user_007805,treatment,64.48
user_007806,treatment,75.78
user_007807,treatment,64.56
user_007808,treatment,77.33
user_007809,treatment,81.63
user_007810,treatment,87.86
user_007811,treatment,91.3
user_007812,treatment,72.13
user_007813,treatment,83.44
user_007814,treatment,83.36
user_007815,treatment,81.3
user_007816,treatment,71.21
user_007817,treatment,64.35
user_007818,treatment,83.48
user_007819,treatment,55.86
user_007820,treatment,73.85
user_007821,treatment,45.28
user_007822,treatment,60.49
user_007823,treatment,66.24
user_007824,treatment,90.91
user_007825,treatment,85.8
user_007826,treatment,70.28
user_007827,treatment,86.32
user_007828,treatment,88.3
user_007829,treatment,75.19
user_007830,treatment,59.9
user_007831,treatment,74.6
user_007832,treatment,75.98
user_007833,treatment,61.79
user_007834,treatment,81.79
user_007835,treatment,80.7
user_007836,treatment,82.76
user_007837,treatment,80.69
user_007838,treatment,86.32
user_007839,treatment,74.96
user_007840,treatment,79.72
user_007841,treatment,72.23
user_007842,treatment,69.89
user_007843,treatment,93.93
user_007844,treatment,51.65
user_007845,treatment,88.16
user_007846,treatment,69.44
user_007847,treatment,67.82
user_007848,treatment,80.47
user_007849,treatment,58.58
user_007850,treatment,67.0
user_007851,treatment,66.59
user_007852,treatment,74.43
user_007853,treatment,67.15
user_007854,treatment,97.21
user_007855,treatment,99.66
user_007856,treatment,51.93
user_007857,treatment,84.0
user_007858,treatment,87.93
user_007859,treatment,83.99
user_007860,treatment,68.97
user_007861,treatment,74.15
user_007862,treatment,67.85
user_007863,treatment,71.95
user_007864,treatment,62.08
user_007865,treatment,75.77
user_007866,treatment,58.41
user_007867,treatment,74.7
user_007868,treatment,61.59
user_007869,treatment,79.79
user_007870,treatment,68.71
user_007871,treatment,80.83
user_007872,treatment,90.72
user_007873,treatment,97.07
user_007874,treatment,45.6
user_007875,treatment,66.77
user_007876,treatment,73.41
user_007877,treatment,82.95
user_007878,treatment,56.57
user_007879,treatment,64.92
user_007880,treatment,78.83
user_007881,treatment,78.26
user_007882,treatment,81.92
user_007883,treatment,82.75
user_007884,treatment,81.43
user_007885,treatment,79.62
user_007886,treatment,77.9
user_007887,treatment,85.51
user_007888,treatment,49.21
user_007889,treatment,96.5
user_007890,treatment,49.64
user_007891,treatment,63.71
user_007892,treatment,74.37
user_007893,treatment,85.61
user_007894,treatment,39.76
user_007895,treatment,76.85
user_007896,treatment,87.1
user_007897,treatment,89.63
user_007898,treatment,68.48
user_007899,treatment,73.44
user_007900,treatment,69.5
user_007901,treatment,72.29
user_007902,treatment,64.3
user_007903,treatment,66.08
user_007904,treatment,82.63
user_007905,treatment,78.85
user_007906,treatment,83.34
user_007907,treatment,79.88
user_007908,treatment,86.0
user_007909,treatment,88.18
user_007910,treatment,55.43
user_007911,treatment,66.52
user_007912,treatment,74.31
user_007913,treatment,76.92
user_007914,treatment,68.82
user_007915,treatment,88.6
user_007916,treatment,101.95
user_007917,treatment,79.53
user_007918,treatment,78.25
user_007919,treatment,87.82
user_007920,treatment,53.88
user_007921,treatment,77.56
user_007922,treatment,89.44
user_007923,treatment,69.16
user_007924,treatment,61.87
user_007925,treatment,74.88
user_007926,treatment,76.44
user_007927,treatment,65.84
user_007928,treatment,103.4
user_007929,treatment,71.22
user_007930,treatment,62.78
user_007931,treatment,76.03
user_007932,treatment,88.55
user_007933,treatment,77.42
user_007934,treatment,83.27
user_007935,treatment,66.31
user_007936,treatment,95.8
user_007937,treatment,84.22
user_007938,treatment,90.3
user_007939,treatment,81.76
user_007940,treatment,87.51
user_007941,treatment,66.29
user_007942,treatment,71.06
user_007943,treatment,94.03
user_007944,treatment,96.7
user_007945,treatment,62.86
user_007946,treatment,80.32
user_007947,treatment,71.81
user_007948,treatment,68.49
user_007949,treatment,80.76
user_007950,treatment,91.46
user_007951,treatment,82.85
user_007952,treatment,73.21
user_007953,treatment,83.64
