user_id,group,watch_duration
user_008842,treatment,12.48
user_008843,treatment,10.49
user_008844,treatment,18.69
user_008845,treatment,7.29
user_008846,treatment,10.02
user_008847,treatment,14.54
user_008848,treatment,8.85
user_008849,treatment,22.54
user_008850,treatment,58.87
user_008851,treatment,7.22
user_008852,treatment,3.48
user_008853,treatment,2.66
user_008854,treatment,11.7
user_008855,treatment,7.76
user_008856,treatment,15.58
user_008857,treatment,14.67
user_008858,treatment,3.66
user_008859,treatment,3.09
user_008860,treatment,16.72
user_008861,treatment,14.71
user_008862,treatment,9.39
user_008863,treatment,3.51
user_008864,treatment,19.24
user_008865,treatment,36.51
user_008866,treatment,16.48
user_008867,treatment,6.7
user_008868,treatment,13.68
user_008869,treatment,4.42
user_008870,treatment,30.76
user_008871,treatment,14.09
user_008872,treatment,3.21
user_008873,treatment,10.38
user_008874,treatment,19.12
user_008875,treatment,10.11
user_008876,treatment,10.58
user_008877,treatment,4.96
user_008878,treatment,20.76
user_008879,treatment,7.86
user_008880,treatment,2.35
user_008881,treatment,9.81
user_008882,treatment,28.93
user_008883,treatment,9.68
user_008884,treatment,53.01
user_008885,treatment,18.6
user_008886,treatment,17.31
user_008887,treatment,11.91
user_008888,treatment,12.5
user_008889,treatment,10.69
user_008890,treatment,10.36
user_008891,treatment,20.18
user_008892,treatment,6.24
user_008893,treatment,5.58
user_008894,treatment,5.37
user_008895,treatment,67.8
user_008896,treatment,20.17
user_008897,treatment,16.84
user_008898,treatment,5.66
user_008899,treatment,21.73
user_008900,treatment,12.02
user_008901,treatment,15.66
user_008902,treatment,6.04
user_008903,treatment,15.0
user_008904,treatment,9.4
user_008905,treatment,7.15
user_008906,treatment,23.74
user_008907,treatment,3.86
user_008908,treatment,20.73
user_008909,treatment,22.82
user_008910,treatment,6.53
user_008911,treatment,6.85
user_008912,treatment,11.04
user_008913,treatment,16.54
user_008914,treatment,11.68
user_008915,treatment,18.67
user_008916,treatment,54.08
user_008917,treatment,8.79
user_008918,treatment,3.35
user_008919,treatment,25.55
user_008920,treatment,50.74
user_008921,treatment,18.07
user_008922,treatment,5.53
user_008923,treatment,11.95
user_008924,treatment,5.39
user_008925,treatment,22.07
user_008926,treatment,4.48
user_008927,treatment,10.38
user_008928,treatment,5.91
user_008929,treatment,14.61
user_008930,treatment,9.84
user_008931,treatment,15.2
user_008932,treatment,13.44
user_008933,treatment,5.99
user_008934,treatment,21.79
user_008935,treatment,12.69
user_008936,treatment,5.98
user_008937,treatment,79.26
user_008938,treatment,19.32
user_008939,treatment,11.67
user_008940,treatment,40.94
user_008941,treatment,57.6
user_008942,treatment,11.75
user_008943,treatment,17.43
user_008944,treatment,5.99
user_008945,treatment,11.73
user_008946,treatment,11.25
user_008947,treatment,15.3
user_008948,treatment,17.22
user_008949,treatment,20.65
user_008950,treatment,15.96
user_008951,treatment,5.01
user_008952,treatment,6.23
user_008953,treatment,8.52
user_008954,treatment,10.53
user_008955,treatment,30.59
user_008956,treatment,5.21
user_008957,treatment,9.92
user_008958,treatment,28.29
user_008959,treatment,10.38
user_008960,treatment,19.07
user_008961,treatment,11.8
user_008962,treatment,16.21
user_008963,treatment,10.99
user_008964,treatment,22.5
user_008965,treatment,3.83
user_008966,treatment,9.87
user_008967,treatment,16.73
user_008968,treatment,20.23
user_008969,treatment,43.57
user_008970,treatment,9.65
user_008971,treatment,43.1
user_008972,treatment,7.79
user_008973,treatment,38.2
user_008974,treatment,25.38
user_008975,treatment,6.35
user_008976,treatment,16.87
user_008977,treatment,12.67
user_008978,treatment,21.77
user_008979,treatment,11.04
user_008980,treatment,10.32
user_008981,treatment,39.46
user_008982,treatment,12.19
user_008983,treatment,25.56
user_008984,treatment,11.02
user_008985,treatment,50.07
user_008986,treatment,7.67
user_008987,treatment,8.07
user_008988,treatment,44.68
user_008989,treatment,9.24
user_008990,treatment,47.51
user_008991,treatment,26.94
user_008992,treatment,11.66
user_008993,treatment,3.09
user_008994,treatment,12.99
user_008995,treatment,14.31
user_008996,treatment,33.57
user_008997,treatment,47.03
user_008998,treatment,7.63
user_008999,treatment,25.05
user_009000,treatment,24.34
user_009001,treatment,31.15
user_009002,treatment,19.67
user_009003,treatment,2.79
user_009004,treatment,11.65
user_009005,treatment,5.24
user_009006,treatment,11.22
user_009007,treatment,28.9
user_009008,treatment,16.85
user_009009,treatment,33.06
user_009010,treatment,17.35
user_009011,treatment,4.67
user_009012,treatment,1.76
user_009013,treatment,14.87
user_009014,treatment,11.12
user_009015,treatment,6.04
user_009016,treatment,3.39
user_009017,treatment,7.33
user_009018,treatment,11.3
user_009019,treatment,22.48
user_009020,treatment,15.35
user_009021,treatment,47.77
user_009022,treatment,5.76
user_009023,treatment,26.7
user_009024,treatment,13.71
user_009025,treatment,23.01
user_009026,treatment,9.31
user_009027,treatment,31.1
user_009028,treatment,16.71
user_009029,treatment,7.66
user_009030,treatment,13.07
user_009031,treatment,10.9
user_009032,treatment,19.52
user_009033,treatment,5.14
user_009034,treatment,12.89
user_009035,treatment,18.11
user_009036,treatment,13.55
user_009037,treatment,38.77
user_009038,treatment,24.51
user_009039,treatment,13.12
user_009040,treatment,15.7
user_009041,treatment,16.72
user_009042,treatment,18.22
user_009043,treatment,3.06
user_009044,treatment,10.37
user_009045,treatment,4.02
user_009046,treatment,36.69
user_009047,treatment,12.57
user_009048,treatment,11.31
user_009049,treatment,27.04
user_009050,treatment,18.5
user_009051,treatment,5.35
user_009052,treatment,12.47
user_009053,treatment,10.09
user_009054,treatment,3.27
user_009055,treatment,7.6
user_009056,treatment,11.39
user_009057,treatment,12.04
user_009058,treatment,4.03
user_009059,treatment,33.16
user_009060,treatment,12.16
user_009061,treatment,13.6
user_009062,treatment,18.18
user_009063,treatment,7.03
user_009064,treatment,19.01
user_009065,treatment,9.84
user_009066,treatment,6.44
user_009067,treatment,20.88
user_009068,treatment,43.53
user_009069,treatment,23.57
user_009070,treatment,27.62
user_009071,treatment,8.7
user_009072,treatment,3.68
user_009073,treatment,43.47
user_009074,treatment,68.28
user_009075,treatment,45.34
user_009076,treatment,10.09
user_009077,treatment,5.24
user_009078,treatment,5.63
user_009079,treatment,3.43
user_009080,treatment,12.11
user_009081,treatment,47.68
user_009082,treatment,11.78
user_009083,treatment,16.81
user_009084,treatment,39.67
user_009085,treatment,9.55
user_009086,treatment,67.25
user_009087,treatment,64.95
user_009088,treatment,11.88
user_009089,treatment,8.31
user_009090,treatment,23.05
user_009091,treatment,9.99
user_009092,treatment,5.23
user_009093,treatment,36.78
user_009094,treatment,34.92
user_009095,treatment,14.95
user_009096,treatment,4.81
user_009097,treatment,4.94
user_009098,treatment,14.38
user_009099,treatment,8.85
user_009100,treatment,10.05
user_009101,treatment,29.89
user_009102,treatment,23.73
user_009103,treatment,39.75
user_009104,treatment,5.97
user_009105,treatment,10.03
user_009106,treatment,24.22
user_009107,treatment,18.89
user_009108,treatment,44.97
user_009109,treatment,18.48
user_009110,treatment,57.89
user_009111,treatment,20.33
user_009112,treatment,30.87
user_009113,treatment,10.19
user_009114,treatment,13.35
user_009115,treatment,27.35
user_009116,treatment,47.96
user_009117,treatment,23.65
user_009118,treatment,12.35
user_009119,treatment,39.72
user_009120,treatment,2.29
user_009121,treatment,4.23
user_009122,treatment,22.77
user_009123,treatment,13.35
user_009124,treatment,21.42
user_009125,treatment,13.89
user_009126,treatment,20.84
user_009127,treatment,6.88
user_009128,treatment,20.83
user_009129,treatment,29.24
user_009130,treatment,35.04
user_009131,treatment,66.08
user_009132,treatment,16.04
user_009133,treatment,16.43
user_009134,treatment,3.9
user_009135,treatment,8.63
user_009136,treatment,11.31
user_009137,treatment,30.58
user_009138,treatment,8.09
user_009139,treatment,24.95
user_009140,treatment,13.18
user_009141,treatment,11.45
user_009142,treatment,16.1
user_009143,treatment,9.65
user_009144,treatment,9.36
user_009145,treatment,3.37
user_009146,treatment,10.82
user_009147,treatment,8.99
user_009148,treatment,8.73
user_009149,treatment,18.42
user_009150,treatment,22.35
user_009151,treatment,15.89
user_009152,treatment,29.26
user_009153,treatment,20.91
user_009154,treatment,10.42
user_009155,treatment,9.11
user_009156,treatment,16.95
user_009157,treatment,20.88
user_009158,treatment,40.38
user_009159,treatment,34.22
user_009160,treatment,8.56
user_009161,treatment,12.16
user_009162,treatment,22.57
user_009163,treatment,31.01
user_009164,treatment,27.97
user_009165,treatment,12.54
user_009166,treatment,4.84
user_009167,treatment,5.93
user_009168,treatment,16.41
user_009169,treatment,17.35
user_009170,treatment,5.48
user_009171,treatment,13.68
user_009172,treatment,21.87
user_009173,treatment,5.25
user_009174,treatment,31.94
user_009175,treatment,9.76
user_009176,treatment,36.09
user_009177,treatment,8.61
user_009178,treatment,5.8
user_009179,treatment,9.15
user_009180,treatment,12.23
user_009181,treatment,9.67
user_009182,treatment,11.1
user_009183,treatment,17.24
user_009184,treatment,11.51
user_009185,treatment,12.52
user_009186,treatment,3.36
user_009187,treatment,18.05
user_009188,treatment,12.29
user_009189,treatment,47.86
user_009190,treatment,6.22
user_009191,treatment,3.11
user_009192,treatment,21.64
user_009193,treatment,17.41
user_009194,treatment,5.89
user_009195,treatment,3.88
user_009196,treatment,45.15
user_009197,treatment,40.91
user_009198,treatment,1.8
user_009199,treatment,9.15
user_009200,treatment,49.97
user_009201,treatment,9.02
user_009202,treatment,8.91
user_009203,treatment,10.53
user_009204,treatment,5.38
user_009205,treatment,3.37
user_009206,treatment,30.63
user_009207,treatment,3.02
user_009208,treatment,16.08
user_009209,treatment,26.82
user_009210,treatment,4.13
user_009211,treatment,6.3
user_009212,treatment,34.83
user_009213,treatment,20.21
user_009214,treatment,8.05
user_009215,treatment,34.53
user_009216,treatment,34.65
user_009217,treatment,16.37
user_009218,treatment,6.42
user_009219,treatment,9.48
user_009220,treatment,16.6
user_009221,treatment,11.35
user_009222,treatment,27.97
user_009223,treatment,3.88
user_009224,treatment,3.99
user_009225,treatment,15.25
user_009226,treatment,8.91
user_009227,treatment,7.99
user_009228,treatment,3.21
user_009229,treatment,13.41
user_009230,treatment,12.65
user_009231,treatment,22.26
user_009232,treatment,13.95
user_009233,treatment,11.87
user_009234,treatment,33.84
user_009235,treatment,4.62
user_009236,treatment,20.27
user_009237,treatment,3.47
user_009238,treatment,6.75
user_009239,treatment,5.0
user_009240,treatment,24.67
user_009241,treatment,12.52
user_009242,treatment,13.06
user_009243,treatment,5.44
user_009244,treatment,10.38
user_009245,treatment,7.17
user_009246,treatment,17.94
user_009247,treatment,5.97
user_009248,treatment,38.24
user_009249,treatment,3.45
user_009250,treatment,6.92
user_009251,treatment,50.49
user_009252,treatment,9.32
user_009253,treatment,4.61
user_009254,treatment,15.73
user_009255,treatment,9.02
user_009256,treatment,6.76
user_009257,treatment,5.49
user_009258,treatment,120.87
user_009259,treatment,10.79
user_009260,treatment,2.83
user_009261,treatment,43.6
user_009262,treatment,21.52
user_009263,treatment,7.15
user_009264,treatment,6.26
user_009265,treatment,22.62
user_009266,treatment,10.83
user_009267,treatment,2.83
user_009268,treatment,55.14
user_009269,treatment,9.33
user_009270,treatment,43.66
user_009271,treatment,36.7
user_009272,treatment,5.93
user_009273,treatment,30.16
user_009274,treatment,7.84
user_009275,treatment,2.96
user_009276,treatment,9.4
user_009277,treatment,18.14
user_009278,treatment,9.11
user_009279,treatment,10.32
user_009280,treatment,32.95
user_009281,treatment,14.37
user_009282,treatment,6.72
user_009283,treatment,23.14
user_009284,treatment,15.46
user_009285,treatment,1.76
user_009286,treatment,18.59
user_009287,treatment,18.06
user_009288,treatment,13.41
user_009289,treatment,26.93
user_009290,treatment,7.71
user_009291,treatment,17.27
user_009292,treatment,3.77
user_009293,treatment,18.28
user_009294,treatment,62.96
user_009295,treatment,5.95
user_009296,treatment,7.19
user_009297,treatment,7.48
user_009298,treatment,14.64
user_009299,treatment,5.64
user_009300,treatment,18.49
user_009301,treatment,25.98
user_009302,treatment,20.24
user_009303,treatment,3.21
user_009304,treatment,29.26
user_009305,treatment,27.94
user_009306,treatment,25.64
user_009307,treatment,17.78
user_009308,treatment,15.74
user_009309,treatment,30.14
user_009310,treatment,61.49
user_009311,treatment,6.16
user_009312,treatment,31.27
user_009313,treatment,12.32
user_009314,treatment,11.9
user_009315,treatment,3.86
user_009316,treatment,10.51
user_009317,treatment,5.94
user_009318,treatment,9.11
user_009319,treatment,5.48
user_009320,treatment,9.22
user_009321,treatment,9.54
user_009322,treatment,14.26
user_009323,treatment,3.63
user_009324,treatment,4.15
user_009325,treatment,17.63
user_009326,treatment,6.97
user_009327,treatment,31.18
user_009328,treatment,15.8
user_009329,treatment,21.44
user_009330,treatment,40.79
user_009331,treatment,10.3
user_009332,treatment,8.33
user_009333,treatment,26.51
user_009334,treatment,19.84
user_009335,treatment,11.36
user_009336,treatment,40.17
user_009337,treatment,11.14
user_009338,treatment,13.55
user_009339,treatment,13.42
user_009340,treatment,6.25
user_009341,treatment,14.04
user_009342,treatment,40.34
user_009343,treatment,18.84
user_009344,treatment,13.53
user_009345,treatment,11.6
user_009346,treatment,17.2
user_009347,treatment,24.04
user_009348,treatment,21.49
user_009349,treatment,10.12
user_009350,treatment,17.11
user_009351,treatment,19.37
user_009352,treatment,5.9
user_009353,treatment,15.1
user_009354,treatment,2.34
user_009355,treatment,19.41
user_009356,treatment,22.38
user_009357,treatment,24.0
user_009358,treatment,9.62
user_009359,treatment,16.9
user_009360,treatment,41.23
user_009361,treatment,40.9
user_009362,treatment,12.89
user_009363,treatment,14.75
user_009364,treatment,32.1
user_009365,treatment,3.97
user_009366,treatment,10.19
user_009367,treatment,38.42
user_009368,treatment,28.79
user_009369,treatment,17.73
user_009370,treatment,3.96
user_009371,treatment,12.68
user_009372,treatment,8.23
user_009373,treatment,17.2
user_009374,treatment,6.91
user_009375,treatment,5.81
user_009376,treatment,2.53
user_009377,treatment,35.07
user_009378,treatment,9.58
user_009379,treatment,14.97
user_009380,treatment,13.17
user_009381,treatment,5.62
user_009382,treatment,4.82
user_009383,treatment,5.9
user_009384,treatment,7.4
user_009385,treatment,17.7
user_009386,treatment,6.98
user_009387,treatment,53.37
user_009388,treatment,30.02
user_009389,treatment,25.2
user_009390,treatment,11.99
user_009391,treatment,44.32
user_009392,treatment,11.09
user_009393,treatment,12.87
user_009394,treatment,15.12
user_009395,treatment,23.14
user_009396,treatment,21.97
user_009397,treatment,9.02
user_009398,treatment,8.62
