user_id,group,revenue
user_017590,treatment,49.87
user_017591,treatment,59.82
user_017592,treatment,37.16
user_017593,treatment,48.46
user_017594,treatment,56.96
user_017595,treatment,49.54
user_017596,treatment,53.08
user_017597,treatment,35.67
user_017598,treatment,45.16
user_017599,treatment,57.44
user_017600,treatment,45.99
user_017601,treatment,41.58
user_017602,treatment,60.49
user_017603,treatment,56.13
user_017604,treatment,43.29
user_017605,treatment,53.11
user_017606,treatment,43.55
user_017607,treatment,50.78
user_017608,treatment,53.41
user_017609,treatment,45.53
user_017610,treatment,57.94
user_017611,treatment,59.18
user_017612,treatment,54.11
user_017613,treatment,55.31
user_017614,treatment,40.38
user_017615,treatment,62.9
user_017616,treatment,51.27
user_017617,treatment,44.52
user_017618,treatment,53.17
user_017619,treatment,57.96
user_017620,treatment,56.1
user_017621,treatment,43.32
user_017622,treatment,58.06
user_017623,treatment,51.51
user_017624,treatment,56.01
user_017625,treatment,45.59
user_017626,treatment,60.37
user_017627,treatment,53.46
user_017628,treatment,61.51
user_017629,treatment,39.72
user_017630,treatment,40.79
user_017631,treatment,50.08
user_017632,treatment,63.74
user_017633,treatment,67.7
user_017634,treatment,44.89
user_017635,treatment,52.42
user_017636,treatment,53.24
user_017637,treatment,57.75
user_017638,treatment,59.08
user_017639,treatment,43.08
user_017640,treatment,52.52
user_017641,treatment,35.93
user_017642,treatment,58.49
user_017643,treatment,49.29
user_017644,treatment,42.36
user_017645,treatment,54.66
user_017646,treatment,49.04
user_017647,treatment,62.09
user_017648,treatment,44.86
user_017649,treatment,69.78
user_017650,treatment,58.84
user_017651,treatment,62.3
user_017652,treatment,43.77
user_017653,treatment,66.31
user_017654,treatment,42.3
user_017655,treatment,50.32
user_017656,treatment,62.44
user_017657,treatment,56.05
user_017658,treatment,42.09
user_017659,treatment,61.08
user_017660,treatment,54.72
user_017661,treatment,48.67
user_017662,treatment,39.66
user_017663,treatment,55.48
user_017664,treatment,50.69
user_017665,treatment,53.25
user_017666,treatment,39.32
user_017667,treatment,48.65
user_017668,treatment,55.84
user_017669,treatment,67.01
user_017670,treatment,50.36
user_017671,treatment,63.55
user_017672,treatment,58.3
user_017673,treatment,53.87
user_017674,treatment,43.9
user_017675,treatment,44.24
user_017676,treatment,56.94
user_017677,treatment,47.79
user_017678,treatment,47.08
user_017679,treatment,50.56
user_017680,treatment,50.69
user_017681,treatment,59.21
user_017682,treatment,47.96
user_017683,treatment,58.41
user_017684,treatment,55.52
user_017685,treatment,38.61
user_017686,treatment,54.36
user_017687,treatment,30.66
user_017688,treatment,44.84
user_017689,treatment,55.7
user_017690,treatment,51.91
user_017691,treatment,37.86
user_017692,treatment,43.05
user_017693,treatment,31.13
user_017694,treatment,41.26
user_017695,treatment,56.63
user_017696,treatment,47.54
user_017697,treatment,53.36
user_017698,treatment,52.11
user_017699,treatment,52.26
user_017700,treatment,60.19
user_017701,treatment,50.38
user_017702,treatment,59.29
user_017703,treatment,32.18
user_017704,treatment,60.89
user_017705,treatment,41.68
user_017706,treatment,43.42
user_017707,treatment,46.36
user_017708,treatment,60.67
user_017709,treatment,44.89
user_017710,treatment,46.75
user_017711,treatment,44.31
user_017712,treatment,54.04
user_017713,treatment,57.95
user_017714,treatment,65.63
user_017715,treatment,71.2
user_017716,treatment,57.2
user_017717,treatment,54.93
user_017718,treatment,42.26
user_017719,treatment,67.27
user_017720,treatment,53.72
user_017721,treatment,49.69
user_017722,treatment,55.1
user_017723,treatment,46.91
user_017724,treatment,33.3
user_017725,treatment,56.57
user_017726,treatment,62.74
user_017727,treatment,56.46
user_017728,treatment,51.94
user_017729,treatment,52.11
user_017730,treatment,53.38
user_017731,treatment,53.13
user_017732,treatment,51.51
user_017733,treatment,52.2
user_017734,treatment,64.44
user_017735,treatment,55.78
user_017736,treatment,52.84
user_017737,treatment,57.27
user_017738,treatment,57.27
user_017739,treatment,59.57
user_017740,treatment,45.94
user_017741,treatment,48.16
user_017742,treatment,45.49
user_017743,treatment,58.13
user_017744,treatment,57.74
user_017745,treatment,41.81
user_017746,treatment,55.13
user_017747,treatment,62.98
user_017748,treatment,50.12
user_017749,treatment,54.51
user_017750,treatment,57.84
user_017751,treatment,41.44
user_017752,treatment,53.22
user_017753,treatment,62.18
user_017754,treatment,47.25
user_017755,treatment,58.66
user_017756,treatment,52.22
user_017757,treatment,46.6
user_017758,treatment,51.23
user_017759,treatment,47.79
user_017760,treatment,44.89
user_017761,treatment,49.97
user_017762,treatment,52.55
user_017763,treatment,50.67
user_017764,treatment,49.88
user_017765,treatment,53.81
user_017766,treatment,56.25
user_017767,treatment,42.85
user_017768,treatment,49.98
user_017769,treatment,36.21
user_017770,treatment,50.7
user_017771,treatment,53.2
user_017772,treatment,56.56
user_017773,treatment,53.23
user_017774,treatment,56.39
user_017775,treatment,52.52
user_017776,treatment,46.6
user_017777,treatment,43.07
user_017778,treatment,49.9
user_017779,treatment,45.87
user_017780,treatment,51.04
user_017781,treatment,48.06
user_017782,treatment,55.35
user_017783,treatment,52.39
user_017784,treatment,55.58
user_017785,treatment,55.54
user_017786,treatment,50.56
user_017787,treatment,51.05
user_017788,treatment,56.01
user_017789,treatment,71.57
user_017790,treatment,44.09
user_017791,treatment,52.33
user_017792,treatment,42.43
user_017793,treatment,51.83
user_017794,treatment,46.61
user_017795,treatment,51.04
user_017796,treatment,53.24
user_017797,treatment,48.08
user_017798,treatment,37.73
user_017799,treatment,63.4
user_017800,treatment,58.71
user_017801,treatment,50.96
user_017802,treatment,44.84
user_017803,treatment,52.68
user_017804,treatment,54.89
user_017805,treatment,58.16
user_017806,treatment,58.9
user_017807,treatment,60.41
user_017808,treatment,38.07
user_017809,treatment,49.56
user_017810,treatment,59.94
user_017811,treatment,44.61
user_017812,treatment,61.75
user_017813,treatment,66.48
user_017814,treatment,61.53
user_017815,treatment,57.29
user_017816,treatment,48.42
user_017817,treatment,54.25
user_017818,treatment,41.23
user_017819,treatment,45.75
user_017820,treatment,46.31
user_017821,treatment,52.5
user_017822,treatment,48.86
user_017823,treatment,54.09
user_017824,treatment,59.02
user_017825,treatment,46.32
user_017826,treatment,53.19
user_017827,treatment,48.67
user_017828,treatment,53.52
user_017829,treatment,57.49
user_017830,treatment,59.37
user_017831,treatment,57.36
user_017832,treatment,55.31
user_017833,treatment,40.64
user_017834,treatment,43.35
user_017835,treatment,45.41
user_017836,treatment,54.87
user_017837,treatment,41.67
user_017838,treatment,54.7
user_017839,treatment,54.12
user_017840,treatment,36.51
user_017841,treatment,43.3
user_017842,treatment,60.35
user_017843,treatment,57.58
user_017844,treatment,45.2
user_017845,treatment,43.72
user_017846,treatment,32.4
user_017847,treatment,63.77
user_017848,treatment,52.33
user_017849,treatment,67.07
user_017850,treatment,50.47
user_017851,treatment,54.26
user_017852,treatment,59.13
user_017853,treatment,65.11
user_017854,treatment,56.01
user_017855,treatment,52.02
user_017856,treatment,52.22
user_017857,treatment,43.63
user_017858,treatment,48.94
user_017859,treatment,52.41
user_017860,treatment,63.06
user_017861,treatment,48.56
user_017862,treatment,60.5
user_017863,treatment,51.35
user_017864,treatment,61.95
user_017865,treatment,57.41
user_017866,treatment,56.87
user_017867,treatment,59.83
user_017868,treatment,58.67
user_017869,treatment,60.51
user_017870,treatment,69.05
user_017871,treatment,64.94
user_017872,treatment,55.73
user_017873,treatment,48.47
user_017874,treatment,54.93
user_017875,treatment,36.59
user_017876,treatment,58.63
user_017877,treatment,43.52
user_017878,treatment,60.98
user_017879,treatment,67.84
user_017880,treatment,40.39
user_017881,treatment,51.6
user_017882,treatment,43.48
user_017883,treatment,38.17
user_017884,treatment,51.15
user_017885,treatment,57.08
user_017886,treatment,58.04
user_017887,treatment,53.23
user_017888,treatment,38.69
user_017889,treatment,52.99
user_017890,treatment,40.06
user_017891,treatment,40.58
user_017892,treatment,44.03
user_017893,treatment,60.4
user_017894,treatment,56.36
user_017895,treatment,54.58
user_017896,treatment,45.1
user_017897,treatment,48.9
user_017898,treatment,41.04
user_017899,treatment,62.91
user_017900,treatment,69.58
user_017901,treatment,56.45
user_017902,treatment,57.85
user_017903,treatment,50.73
user_017904,treatment,39.04
user_017905,treatment,45.25
user_017906,treatment,48.28
user_017907,treatment,48.92
user_017908,treatment,47.08
user_017909,treatment,52.38
user_017910,treatment,45.2
user_017911,treatment,69.34
user_017912,treatment,41.08
user_017913,treatment,59.1
user_017914,treatment,49.91
user_017915,treatment,55.7
user_017916,treatment,56.06
user_017917,treatment,53.26
user_017918,treatment,42.93
user_017919,treatment,49.34
user_017920,treatment,53.35
user_017921,treatment,52.85
user_017922,treatment,43.81
user_017923,treatment,62.33
user_017924,treatment,32.05
user_017925,treatment,50.0
user_017926,treatment,44.63
user_017927,treatment,53.46
user_017928,treatment,60.13
user_017929,treatment,40.74
user_017930,treatment,70.83
user_017931,treatment,53.61
user_017932,treatment,55.05
user_017933,treatment,40.48
user_017934,treatment,51.63
user_017935,treatment,59.77
user_017936,treatment,53.68
user_017937,treatment,53.12
user_017938,treatment,51.59
user_017939,treatment,40.98
user_017940,treatment,40.93
user_017941,treatment,61.35
user_017942,treatment,59.06
user_017943,treatment,60.24
user_017944,treatment,45.42
user_017945,treatment,50.74
user_017946,treatment,61.85
user_017947,treatment,42.17
user_017948,treatment,61.04
user_017949,treatment,47.31
user_017950,treatment,45.16
user_017951,treatment,51.74
user_017952,treatment,43.06
user_017953,treatment,36.82
user_017954,treatment,52.61
user_017955,treatment,56.27
user_017956,treatment,61.72
user_017957,treatment,56.86
user_017958,treatment,67.72
user_017959,treatment,62.89
user_017960,treatment,57.9
user_017961,treatment,55.75
user_017962,treatment,61.84
user_017963,treatment,34.3
user_017964,treatment,48.16
user_017965,treatment,37.13
user_017966,treatment,57.3
user_017967,treatment,46.06
user_017968,treatment,76.16
user_017969,treatment,47.86
user_017970,treatment,52.85
user_017971,treatment,48.78
user_017972,treatment,48.09
user_017973,treatment,42.03
user_017974,treatment,41.76
user_017975,treatment,34.56
user_017976,treatment,56.36
user_017977,treatment,48.6
user_017978,treatment,67.47
user_017979,treatment,42.05
user_017980,treatment,63.81
user_017981,treatment,64.58
user_017982,treatment,62.22
user_017983,treatment,53.88
user_017984,treatment,49.29
user_017985,treatment,62.21
user_017986,treatment,45.67
user_017987,treatment,54.17
user_017988,treatment,51.65
user_017989,treatment,44.87
user_017990,treatment,54.22
user_017991,treatment,57.93
user_017992,treatment,44.55
user_017993,treatment,55.68
user_017994,treatment,34.17
user_017995,treatment,43.61
user_017996,treatment,48.34
user_017997,treatment,54.86
user_017998,treatment,58.95
user_017999,treatment,52.66
user_018000,treatment,56.53
user_018001,treatment,50.72
user_018002,treatment,55.24
user_018003,treatment,54.82
user_018004,treatment,47.93
user_018005,treatment,49.16
user_018006,treatment,56.8
user_018007,treatment,66.5
user_018008,treatment,61.65
user_018009,treatment,42.97
user_018010,treatment,43.0
user_018011,treatment,47.71
user_018012,treatment,52.79
user_018013,treatment,52.39
user_018014,treatment,61.92
user_018015,treatment,62.36
user_018016,treatment,52.05
user_018017,treatment,50.18
user_018018,treatment,56.13
user_018019,treatment,60.51
user_018020,treatment,56.42
user_018021,treatment,48.55
user_018022,treatment,47.1
user_018023,treatment,43.12
user_018024,treatment,53.55
user_018025,treatment,56.98
user_018026,treatment,57.88
user_018027,treatment,61.21
user_018028,treatment,63.84
user_018029,treatment,41.0
user_018030,treatment,55.24
user_018031,treatment,55.51
user_018032,treatment,51.41
user_018033,treatment,45.37
user_018034,treatment,63.56
user_018035,treatment,47.29
user_018036,treatment,34.46
user_018037,treatment,52.16
user_018038,treatment,50.1
user_018039,treatment,66.86
user_018040,treatment,55.92
user_018041,treatment,49.56
user_018042,treatment,50.43
user_018043,treatment,50.33
user_018044,treatment,69.74
user_018045,treatment,57.4
user_018046,treatment,40.74
user_018047,treatment,50.04
user_018048,treatment,51.81
user_018049,treatment,43.14
user_018050,treatment,37.74
user_018051,treatment,56.76
user_018052,treatment,45.56
user_018053,treatment,61.99
user_018054,treatment,52.07
user_018055,treatment,48.21
user_018056,treatment,32.67
user_018057,treatment,61.78
user_018058,treatment,54.35
user_018059,treatment,48.41
user_018060,treatment,44.88
user_018061,treatment,64.79
user_018062,treatment,43.49
user_018063,treatment,49.05
user_018064,treatment,56.56
user_018065,treatment,63.61
user_018066,treatment,50.27
user_018067,treatment,46.12
user_018068,treatment,51.15
user_018069,treatment,59.24
user_018070,treatment,61.04
user_018071,treatment,41.0
user_018072,treatment,52.92
user_018073,treatment,40.53
user_018074,treatment,59.07
user_018075,treatment,55.38
user_018076,treatment,44.63
user_018077,treatment,64.27
user_018078,treatment,54.68
user_018079,treatment,53.8
user_018080,treatment,50.57
user_018081,treatment,51.94
user_018082,treatment,48.95
user_018083,treatment,46.07
user_018084,treatment,61.83
user_018085,treatment,48.06
user_018086,treatment,47.79
user_018087,treatment,50.97
user_018088,treatment,63.4
user_018089,treatment,61.05
user_018090,treatment,48.84
user_018091,treatment,61.81
user_018092,treatment,52.86
user_018093,treatment,45.25
user_018094,treatment,48.19
user_018095,treatment,62.99
user_018096,treatment,68.66
user_018097,treatment,54.56
user_018098,treatment,47.47
user_018099,treatment,51.0
user_018100,treatment,45.9
user_018101,treatment,47.07
user_018102,treatment,46.28
user_018103,treatment,51.37
user_018104,treatment,52.97
user_018105,treatment,50.81
user_018106,treatment,50.23
user_018107,treatment,58.08
user_018108,treatment,50.17
user_018109,treatment,50.68
user_018110,treatment,50.59
user_018111,treatment,64.35
user_018112,treatment,48.07
user_018113,treatment,56.77
user_018114,treatment,46.01
user_018115,treatment,54.8
user_018116,treatment,56.37
user_018117,treatment,60.67
user_018118,treatment,48.93
user_018119,treatment,43.09
user_018120,treatment,45.73
user_018121,treatment,59.72
user_018122,treatment,68.65
user_018123,treatment,58.68
user_018124,treatment,41.9
user_018125,treatment,58.41
user_018126,treatment,44.45
